date,actual,predicted,residual,abs_error,squared_error,model_family,spec,dataset,vix_lag1,sentiment_extreme_lag1,vix_regime,sentiment_regime,rolling_mae_20,rolling_rmse_20,rolling_mean_residual_20
2024-07-03,0.0086939185101727,-0.002339353319257498,0.011033271829430197,0.011033271829430197,0.00012173308726209797,xgboost,sentiment_mean_only,test,12.03,0.2868217054263566,normal_vix,normal_extreme_sentiment,0.010334056443003682,0.011291398807634365,0.004429358506578532
2024-07-05,0.010120683737575,0.0033633739221841097,0.00675730981539089,0.00675730981539089,4.566123594117806e-05,xgboost,sentiment_mean_only,test,12.09,0.2307692307692307,normal_vix,normal_extreme_sentiment,0.009697529358539628,0.010525679598804938,0.00379283142211448
2024-07-08,0.0023299839348614,0.0031893025152385235,-0.0008593185803771235,0.0008593185803771235,7.384284225813549e-07,xgboost,sentiment_mean_only,test,12.48,0.3541666666666667,normal_vix,normal_extreme_sentiment,0.00918150971069056,0.010226316782444215,0.00430885106996355
2024-07-09,0.0006593116059204,-0.008641202934086323,0.009300514540006723,0.009300514540006723,8.649957070887647e-05,xgboost,sentiment_mean_only,test,12.37,0.3846153846153846,normal_vix,normal_extreme_sentiment,0.009326805713507368,0.010337213915742218,0.004454147072780359
2024-07-10,0.0108131360627624,0.005026407074183226,0.005786728988579175,0.005786728988579175,3.348623238726256e-05,xgboost,sentiment_mean_only,test,12.51,0.3866666666666666,normal_vix,normal_extreme_sentiment,0.009489113902869092,0.010402383360656513,0.0046164552621420826
2024-07-11,-0.0226988703442728,-0.0012585950316861272,-0.021440275312586674,0.021440275312586674,0.00045968540547951356,xgboost,sentiment_mean_only,test,12.85,0.2988505747126437,normal_vix,normal_extreme_sentiment,0.01005239815202551,0.011225762131696173,0.003035711980039834
2024-07-12,0.0059261355383767,-0.0039635347202420235,0.009889670258618723,0.009889670258618723,9.780557782420773e-05,xgboost,sentiment_mean_only,test,12.92,0.2698412698412698,normal_vix,normal_extreme_sentiment,0.009897131314974467,0.011066368147798092,0.0028804451429887907
2024-07-15,0.0027206716614227,0.003488569986075163,-0.0007678983246524628,0.0007678983246524628,5.896678370040592e-07,xgboost,sentiment_mean_only,test,12.46,0.2285714285714285,normal_vix,normal_extreme_sentiment,0.009531519372335654,0.010919228751800516,0.002438043367884731
2024-07-16,0.0005756105269814,0.0007185983704403043,-0.0001429878434589043,0.0001429878434589043,2.0445523377028123e-08,xgboost,sentiment_mean_only,test,13.12,0.2467532467532467,normal_vix,normal_extreme_sentiment,0.00895447306893762,0.010602117080840162,0.001846698280140809
2024-07-17,-0.0298286753933214,0.005411052145063877,-0.03523972753838528,0.03523972753838528,0.0012418383969796298,xgboost,sentiment_mean_only,test,13.19,0.25,normal_vix,normal_extreme_sentiment,0.01023862207208801,0.013035729182881083,-0.0003931254705473314
