model_family,spec,fold,n_train,n_val,val_start_date,val_end_date,cv_mae,cv_rmse,cv_r2
random_forest,sentiment_std_only,1,252,251,2021-01-04,2021-12-30,0.010511350146069727,0.013604288966095059,-0.35511714010194995
random_forest,sentiment_std_only,2,503,251,2021-12-31,2022-12-29,0.016933594295436144,0.021064035371670495,-0.06120264311568269
random_forest,sentiment_std_only,3,754,251,2022-12-30,2023-12-29,0.008957271788057265,0.011578237774393828,-0.041863585486852095
