model_family,spec,fold,n_train,n_val,val_start_date,val_end_date,cv_mae,cv_rmse,cv_r2
random_forest,sentiment_extreme_only,1,252,251,2021-01-04,2021-12-30,0.00947072876855392,0.01243451459522197,-0.1320948508243136
random_forest,sentiment_extreme_only,2,503,251,2021-12-31,2022-12-29,0.017721537321246983,0.021803551124344945,-0.13702401437312783
random_forest,sentiment_extreme_only,3,754,251,2022-12-30,2023-12-29,0.009448075416566696,0.012090412476005478,-0.13607804176938432
