model_family,spec,fold,n_train,n_val,val_start_date,val_end_date,cv_mae,cv_rmse,cv_r2
random_forest,macro_mean_extreme,1,252,251,2021-01-04,2021-12-30,0.008966174512071254,0.011988456430166758,-0.05232934383027987
random_forest,macro_mean_extreme,2,503,251,2021-12-31,2022-12-29,0.016873459294064263,0.02091224933942514,-0.04596383580578478
random_forest,macro_mean_extreme,3,754,251,2022-12-30,2023-12-29,0.010391056888423176,0.012947566009964728,-0.30287334330755034
