model_family,spec,fold,n_train,n_val,val_start_date,val_end_date,cv_mae,cv_rmse,cv_r2
random_forest,macro_only,1,252,251,2021-01-04,2021-12-30,0.0092494206770772,0.012282358752040624,-0.10455844145481885
random_forest,macro_only,2,503,251,2021-12-31,2022-12-29,0.01719269226844942,0.021250833539736263,-0.08010782172631181
random_forest,macro_only,3,754,251,2022-12-30,2023-12-29,0.01070488297249946,0.013648647248552163,-0.4477885907571466
