date,actual,predicted,residual,abs_error,squared_error,model_family,spec,feature_spec_role,dataset,tuned,n_features,feature_list,train_mae,train_rmse,train_r2,test_mae,test_rmse,test_r2,best_params_json,vix_lag1,sentiment_extreme_lag1,vix_regime,sentiment_regime,high_vix_threshold_train_q75,high_extreme_sentiment_threshold_train_q75
2024-01-17,-0.0056264734541675,0.0004042180084227699,-0.00603069146259027,0.00603069146259027,3.6369239516959174e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.84,0.5833333333333334,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-01-18,0.0145922049996853,0.00043198901980656353,0.014160215979878737,0.014160215979878737,0.00020051171659681314,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.79,0.3636363636363636,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-01-19,0.0193444416618312,0.0005824668548486068,0.018761974806982596,0.018761974806982596,0.0003520116986578496,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.13,0.6,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-01-22,0.0009456575750181,0.0005824668548486068,0.00036319072016949316,0.00036319072016949316,1.3190749921723507e-07,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.3,0.0,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-01-23,0.0042511044749934,0.0004666977206260345,0.0037844067543673656,0.0037844067543673656,1.4321734482501338e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.19,0.2727272727272727,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-01-24,0.0054487399304954,0.0005824668548486068,0.004866273075646793,0.004866273075646793,2.3680613646764896e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",12.55,0.2903225806451613,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-01-25,0.0010103557011173,0.0005824668548486068,0.0004278888462686931,0.0004278888462686931,1.830888647611533e-07,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.14,0.7,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-01-26,-0.0054943448510703,0.0005824668548486068,-0.006076811705918907,0.006076811705918907,3.692764050919306e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.45,0.4285714285714285,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-01-29,0.0100099855018983,0.0005824668548486068,0.009427518647049693,0.009427518647049693,8.887810784046967e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.26,0.2857142857142857,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-01-30,-0.0068177300734869,0.00043198901980656353,-0.007249719093293463,0.007249719093293463,5.2558426931663796e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.6,0.4666666666666667,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-01-31,-0.0196153040105769,0.0004042180084227699,-0.02001952201899967,0.02001952201899967,0.0004007812618692127,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.31,0.1666666666666666,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-01,0.0120337277753201,0.0004042180084227699,0.01162950976689733,0.01162950976689733,0.0001352454974183604,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.35,0.5833333333333334,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-02,0.0170362122607454,0.0004042180084227699,0.01663199425232263,0.01663199425232263,0.00027662323280929293,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.88,0.4,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-05,-0.0016843435082735,0.0004042180084227699,-0.00208856151669627,0.00208856151669627,4.3620892090246235e-06,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.85,0.2222222222222222,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-06,-0.0022911882798343,0.0005824668548486068,-0.0028736551346829065,0.0028736551346829065,8.257893833089433e-06,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.67,0.4117647058823529,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-07,0.0103228312493516,0.00043198901980656353,0.009890842229545036,0.009890842229545036,9.782876000975142e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.06,0.5714285714285714,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-08,0.001581373475192,0.00043198901980656353,0.0011493844553854364,0.0011493844553854364,1.3210846262816762e-06,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",12.83,0.3333333333333333,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-09,0.0100287496384272,0.0005824668548486068,0.009446282783578593,0.009446282783578593,8.923225842733333e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",12.79,0.4444444444444444,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-12,-0.0044497126601682,0.0005824668548486068,-0.005032179515016807,0.005032179515016807,2.532283067135479e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",12.93,0.2,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-13,-0.0159087760358076,0.0005824668548486068,-0.016491242890656205,0.016491242890656205,0.0002719610920786188,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.93,0.2857142857142857,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-14,0.0117043044404282,0.0005520412175081223,0.011152263222920077,0.011152263222920077,0.00012437297499329572,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",15.85,0.1666666666666666,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-15,0.0021366775672958,0.000575681143630047,0.0015609964236657533,0.0015609964236657533,2.4367098346972722e-06,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.38,0.5833333333333334,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-16,-0.0089914811456499,0.0005989813476460929,-0.009590462493295992,0.009590462493295992,9.197697083531717e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.01,0.25,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-20,-0.0079405810871434,0.000575681143630047,-0.008516262230773447,0.008516262230773447,7.252672238329834e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.24,0.44,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-21,-0.003836660488802,0.000575681143630047,-0.004412341632432047,0.004412341632432047,1.94687586812931e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",15.42,0.2083333333333333,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-22,0.0296377712892022,0.000575681143630047,0.029062090145572154,0.029062090145572154,0.0008446050836293621,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",15.34,0.4782608695652174,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-23,-0.0037332004700284,0.000575681143630047,-0.0043088816136584475,0.0043088816136584475,1.8566460760523825e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.54,0.0,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-26,-0.0002385940798061,0.0005989813476460929,-0.0008375754274521929,0.0008375754274521929,7.015325966717237e-07,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.75,0.3076923076923077,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-27,0.002101176296599,0.000575681143630047,0.001525495152968953,0.001525495152968953,2.3271354617317695e-06,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.74,0.2857142857142857,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-02-28,-0.0053870571181434,0.000575681143630047,-0.005962738261773447,0.005962738261773447,3.555424757841703e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.43,0.5,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-02-29,0.0094297686894349,0.000575681143630047,0.008854087545804853,0.008854087545804853,7.83948662687766e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.84,0.2608695652173913,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-01,0.0142551872856352,0.0005989813476460929,0.013656205937989108,0.013656205937989108,0.00018649196062076897,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.4,0.4285714285714285,normal_vix,high_extreme_sentiment,26.3,0.4095816464237516
2024-03-04,-0.0041845646872092,0.0005824668548486068,-0.004767031542057807,0.004767031542057807,2.2724589722974034e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.11,0.2631578947368421,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-05,-0.0181938441113226,0.0005989813476460929,-0.018792825458968695,0.018792825458968695,0.00035317028873126197,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.49,0.1818181818181818,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-06,0.0066657469273766,0.0007111708173480455,0.0059545761100285545,0.0059545761100285545,3.545697665012279e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.46,0.3656716417910448,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-07,0.0154438202933728,0.0004666977206260345,0.014977122572746766,0.014977122572746766,0.0002243142005590807,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.5,0.2956521739130435,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-08,-0.0153950409741469,0.00043198901980656353,-0.015827029993953464,0.015827029993953464,0.00025049487842950256,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.44,0.2307692307692307,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-11,-0.0037119591274794,0.00043198901980656353,-0.0041439481472859635,0.0041439481472859635,1.717230624739477e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.74,0.2527472527472527,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-12,0.0147867784571443,0.00043198901980656353,0.014354789437337737,0.014354789437337737,0.00020605997979030306,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",15.22,0.2280701754385964,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-13,-0.0083025397047976,0.0005824668548486068,-0.008885006559646207,0.008885006559646207,7.894334156495612e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.84,0.2376237623762376,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-14,-0.0029742414740607,0.0005824668548486068,-0.0035567083289093065,0.0035567083289093065,1.2650174136932832e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.75,0.288135593220339,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-15,-0.0115323946658525,0.000575681143630047,-0.012108075809482546,0.012108075809482546,0.0001466054998081764,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.4,0.2792792792792792,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-18,0.0098767870656814,0.000575681143630047,0.009301105922051352,0.009301105922051352,8.651057137321874e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.41,0.2409638554216867,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-19,0.0026203851690644,0.000575681143630047,0.002044704025434353,0.002044704025434353,4.180814551627447e-06,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",14.33,0.2589285714285714,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-20,0.0114639757608945,0.000575681143630047,0.010888294617264453,0.010888294617264453,0.00011855495967235005,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.82,0.2083333333333333,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-21,0.0043911672324744,0.000575681143630047,0.0038154860888443528,0.0038154860888443528,1.4557934094164776e-05,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",13.04,0.2835820895522388,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
2024-03-22,0.001039753894293,0.000575681143630047,0.00046407275066295297,0.00046407275066295297,2.153635179078793e-07,random_forest,macro_only,RQ1_macro_baseline,test,True,2,"dgs10_lag1, vix_lag1",0.011663111890358341,0.015631426893813083,0.20022411007402308,0.00854371452395238,0.011469625125494504,0.0011246356093569387,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",12.92,0.1764705882352941,normal_vix,normal_extreme_sentiment,26.3,0.4095816464237516
