model_family,spec,fold,n_train,n_val,val_start_date,val_end_date,cv_mae,cv_rmse,cv_r2
xgboost,macro_mean_extreme,1,252,251,2021-01-04,2021-12-30,0.010277249014238014,0.01354272857876427,-0.3428808825508931
xgboost,macro_mean_extreme,2,503,251,2021-12-31,2022-12-29,0.01948191316640952,0.024090250112267314,-0.3880266040034528
xgboost,macro_mean_extreme,3,754,251,2022-12-30,2023-12-29,0.011375958409935497,0.014488849678545851,-0.631525042297572
