model_family,spec,fold,n_train,n_val,val_start_date,val_end_date,cv_mae,cv_rmse,cv_r2
xgboost,macro_extreme,1,252,251,2021-01-04,2021-12-30,0.011606301264147061,0.014490736735176136,-0.537467962913879
xgboost,macro_extreme,2,503,251,2021-12-31,2022-12-29,0.01987239771886327,0.02442710779165993,-0.42711598267006057
xgboost,macro_extreme,3,754,251,2022-12-30,2023-12-29,0.011798013262595018,0.015051638103646492,-0.760732847629777
