date,sentiment_mean,sentiment_std,sentiment_extreme,article_count
2020-06-22,-0.037715725479022126,0.6786840442738363,0.4537205081669691,551
2020-06-23,0.22568471539187746,0.6052952163678391,0.40264026402640263,606
2020-06-24,-0.31788242785826976,0.6461559428814241,0.528695652173913,575
2020-06-25,-0.20888751317809026,0.6139079987116498,0.42133333333333334,750
2020-06-26,-0.29783841856178783,0.6236377080928915,0.46285714285714286,525
2020-06-27,-0.014819115581153666,0.5181976180778874,0.23300970873786409,103
2020-06-28,0.06144464605798324,0.5613164672218688,0.2833333333333333,120
2020-06-29,0.08556473389368266,0.6026035441449102,0.3181818181818182,594
2020-06-30,-0.05186496126357795,0.6350981926121945,0.37755102040816324,588
2020-07-01,0.06358645793730915,0.6795302932894667,0.4593128390596745,553
2020-07-02,0.2002125879128774,0.6304001964755446,0.4325925925925926,675
2020-07-03,-0.01925630193607063,0.6662013807615516,0.40764331210191085,157
2020-07-04,-0.28059696682311336,0.7106855740298538,0.6379310344827587,58
2020-07-05,0.008410375860948411,0.5465410040829707,0.2619047619047619,126
2020-07-06,0.10178962333872914,0.6657326051625082,0.444,500
2020-07-07,-0.20245739122750184,0.6604798561746602,0.4781783681214421,527
2020-07-08,0.0035228945732673753,0.6371535953749102,0.37009345794392523,535
2020-07-09,-0.16983447342096175,0.6591914480075499,0.4435215946843854,602
2020-07-10,-0.007742648236453533,0.6630788034101002,0.43,500
2020-07-11,-0.10974761045906904,0.6395984620119257,0.37735849056603776,53
2020-07-12,-0.0891068434715271,0.4931314897078868,0.15,100
2020-07-13,0.02239387349518602,0.6829273242174728,0.45090180360721444,499
2020-07-14,-0.10707826868659168,0.6650179270068535,0.45265151515151514,528
2020-07-15,0.0812603889013046,0.6505728586684975,0.42194744976816073,647
2020-07-16,-0.18310891907233343,0.6160205617623826,0.39388489208633093,556
2020-07-17,-0.1456687845759217,0.6237872522515008,0.39669421487603307,484
2020-07-18,-0.05448840075934475,0.5954779733106377,0.2878787878787879,66
2020-07-19,0.045855422337085776,0.47070199771832055,0.1623931623931624,117
2020-07-20,0.0013278765178946798,0.671143189437048,0.4157782515991471,469
2020-07-21,0.1078537937672737,0.6475315614596835,0.41910631741140214,649
2020-07-22,-0.1359787342667019,0.6564147702474741,0.4216300940438871,638
2020-07-23,-0.16222266554354858,0.6114585431404257,0.4012820512820513,780
2020-07-24,-0.36624636070257954,0.5923661287448942,0.48639455782312924,588
2020-07-25,0.11532111996068405,0.5924883917407568,0.32051282051282054,78
2020-07-26,0.07068112407321647,0.5158882745026304,0.19491525423728814,118
2020-07-27,-0.013303269933948118,0.6850872043146694,0.4651567944250871,574
2020-07-28,-0.2873765288264319,0.6024062419551546,0.44677661169415295,667
2020-07-29,0.01168458627394298,0.646323488143744,0.4138755980861244,836
2020-07-30,-0.2542262233180994,0.6330084505081272,0.4731823599523242,839
2020-07-31,-0.11758302596982599,0.6370909744459254,0.4191374663072776,742
2020-08-01,0.058288510888814926,0.5037635063367512,0.2247191011235955,89
2020-08-02,0.159884168424158,0.4757116414415043,0.15384615384615385,117
2020-08-03,0.16336105353270586,0.6239287772206175,0.42153846153846153,650
2020-08-04,-0.1528447913051826,0.6624932947880854,0.46921182266009853,812
2020-08-05,0.06275955959028387,0.6424135982865609,0.4147521160822249,827
2020-08-06,-0.17681042441688374,0.6369935085833267,0.43454038997214484,718
2020-08-07,-0.24108596014214217,0.6058965981639083,0.43786127167630057,692
2020-08-08,-0.06328316637834089,0.5577821828457354,0.2743362831858407,113
2020-08-09,0.00579166462326922,0.6370445053169277,0.4146341463414634,82
2020-08-10,0.04992755550206411,0.6384793164963388,0.3642495784148398,593
2020-08-11,-0.0040374728758031135,0.6309093526804554,0.3548387096774194,651
2020-08-12,-0.060153114710026136,0.6493028135905516,0.36574074074074076,648
2020-08-13,-0.06670163569587029,0.6040294794213014,0.33182503770739064,663
2020-08-14,-0.32058419229779317,0.5869254118649306,0.4189723320158103,506
2020-08-15,0.09101970384964782,0.5485416717626097,0.2247191011235955,89
2020-08-16,0.043302950869885184,0.5525804958826528,0.27419354838709675,124
2020-08-17,-0.03437706983457661,0.6010138045281322,0.3030888030888031,518
2020-08-18,-0.11478786904548036,0.6234302108545591,0.3819672131147541,610
2020-08-19,-0.09968172469952741,0.6716986049547145,0.4454713493530499,541
2020-08-20,-0.2473852909183747,0.5807881906933404,0.38269794721407624,682
2020-08-21,-0.06884552692184467,0.6490163490164145,0.3787575150300601,499
2020-08-22,0.010611811000853778,0.6219230635237638,0.3625,80
2020-08-23,-0.02378990884139159,0.5220406018072793,0.24299065420560748,107
2020-08-24,0.10871637892805867,0.6441390392418047,0.4266666666666667,450
2020-08-25,-0.12338228178409379,0.622664394476553,0.37453183520599254,534
2020-08-26,-0.05403774681102402,0.6071834395396737,0.32825719120135366,591
2020-08-27,-0.09816401948531468,0.6092256031413017,0.3625,720
2020-08-28,0.10443658984299352,0.659725739899286,0.43478260869565216,506
2020-08-29,-0.08490304147394803,0.5903794948582475,0.3076923076923077,65
2020-08-30,0.08353454104169857,0.5207163477931056,0.26356589147286824,129
2020-08-31,-0.09860116851408608,0.6437788118638619,0.3870192307692308,416
2020-09-01,0.13587649998565515,0.6158405290431269,0.3736842105263158,570
2020-09-02,-0.011503770810349626,0.647299900773412,0.40933572710951527,557
2020-09-03,-0.2240975991722621,0.6042942244074805,0.4189406099518459,623
2020-09-04,-0.22530656466171856,0.6152669250977757,0.43047619047619046,525
2020-09-05,0.10615039082592005,0.44061247967050743,0.16483516483516483,91
2020-09-06,0.014094235002994537,0.5390857634231754,0.2782608695652174,115
2020-09-07,0.11011447181755846,0.6982882029642212,0.39669421487603307,121
2020-09-08,-0.30235704015568726,0.6639052367297769,0.5210643015521065,451
2020-09-09,0.008370688794532679,0.6341812931281698,0.3617511520737327,434
2020-09-10,0.041434791594088735,0.6815315861002916,0.4532967032967033,364
2020-09-11,-0.14152134221258642,0.6891280343852373,0.425764192139738,458
2020-09-12,-0.012441791613431027,0.36462788932970513,0.08333333333333333,96
2020-09-13,-0.06580531466903726,0.5607201585223025,0.2845528455284553,123
2020-09-14,0.20454414062544532,0.6870737333460516,0.48084291187739464,522
2020-09-15,0.1687589850654161,0.6628492559116035,0.48237885462555063,454
2020-09-16,0.1145135239554872,0.6030387169974979,0.36302895322939865,449
2020-09-17,-0.25479494032126593,0.6383052424951882,0.45397489539748953,478
2020-09-18,-0.09535952708220453,0.6110271389136648,0.34834123222748814,422
2020-09-19,-0.13382213833657178,0.5175847165028118,0.2545454545454545,55
2020-09-20,0.037617122143507,0.5113108379829603,0.208,125
2020-09-21,-0.3603633885066231,0.6399237384723875,0.5043290043290043,462
2020-09-22,-0.020116972987369825,0.6684925272695571,0.42473118279569894,372
2020-09-23,-0.022268681839584425,0.6959969292470761,0.4594594594594595,407
2020-09-24,-0.15577736041450407,0.6185707660373904,0.369140625,512
2020-09-25,-0.08242263768845276,0.6857993595241384,0.47974413646055436,469
2020-09-26,-0.24086929961692455,0.547787116358879,0.27906976744186046,86
2020-09-27,-0.00795381044736132,0.548122848687362,0.2578125,128
2020-09-28,0.1673330029359821,0.6360722174242387,0.4107744107744108,594
2020-09-29,-0.25695518112686433,0.6483680600772947,0.44364937388193204,559
2020-09-30,0.04556404188747069,0.6974150575081054,0.4692737430167598,537
2020-10-01,0.17233856594375133,0.6589424707182655,0.46247464503042596,493
2020-10-02,-0.2600942316093013,0.6759637627987719,0.5037220843672456,403
2020-10-03,0.016295069389128954,0.5766999249645989,0.23595505617977527,89
2020-10-04,0.06261424388115605,0.49193860338839634,0.2,120
2020-10-05,0.240894976640278,0.6467060105923165,0.4788135593220339,472
2020-10-06,-0.0889139974567609,0.6774535108683871,0.3857493857493858,407
2020-10-07,0.13511404148910355,0.663023313612403,0.4608695652173913,460
2020-10-08,0.17029765981382558,0.6712466720940284,0.45535714285714285,560
2020-10-09,0.2621753075164962,0.6210816417145782,0.4712041884816754,382
2020-10-10,0.02027963084291737,0.4441339015232539,0.14150943396226415,106
2020-10-11,-0.040198353732504494,0.49886991244078505,0.22764227642276422,123
2020-10-12,0.1723948233975161,0.6571580490788357,0.44646924829157175,439
2020-10-13,-0.23030966857426974,0.639010153386008,0.42395437262357416,526
2020-10-14,-0.150119373222857,0.6483052613224232,0.41338582677165353,508
2020-10-15,-0.2021163151922979,0.6780949145874163,0.4863157894736842,475
2020-10-16,0.13616389322518382,0.6496705150014388,0.43444730077120824,389
2020-10-17,-0.008152105089496164,0.5235538785205561,0.24705882352941178,85
2020-10-18,0.09142242959242756,0.474497242703448,0.19491525423728814,118
2020-10-19,-0.0022892511037529493,0.7011114969832848,0.4847775175644028,427
2020-10-20,0.22927986416180574,0.6373145423027157,0.47085201793721976,446
2020-10-21,-0.045756792002602624,0.6506078172841442,0.3684210526315789,570
2020-10-22,-0.1750748998283879,0.6358878892029503,0.41580756013745707,582
2020-10-23,0.004113640904621786,0.6615360811225965,0.4148471615720524,458
2020-10-24,-0.027541710808873177,0.6221041890322492,0.36666666666666664,90
2020-10-25,0.02513661723485035,0.5311434246978116,0.25663716814159293,113
2020-10-26,-0.3587523298575985,0.6143750004121887,0.5109489051094891,548
2020-10-27,-0.19892086277031687,0.6342590947011164,0.44983818770226536,618
2020-10-28,-0.3760658347273465,0.6369995635262182,0.5366459627329192,805
2020-10-29,-0.013336859504893444,0.6583127209180172,0.41201716738197425,699
2020-10-30,-0.18817299247649727,0.6377344311644385,0.4513399153737659,709
2020-10-31,-0.07654236541462264,0.47838040470467114,0.16964285714285715,112
2020-11-01,0.0012194583295313127,0.620330772247354,0.3006134969325153,163
2020-11-02,-0.028623769692051302,0.6871449157271731,0.46422018348623856,545
2020-11-03,0.18605486114856548,0.6414908499205856,0.46798029556650245,609
2020-11-04,0.18924291921729172,0.6602977756098364,0.4743243243243243,740
2020-11-05,0.06697177033307808,0.5776612683787149,0.32595325953259535,813
2020-11-06,-0.1500262290333052,0.5788171001505923,0.34968553459119495,795
2020-11-07,-0.12260995020597489,0.5971778158130592,0.3563218390804598,174
2020-11-08,0.08258883247617632,0.6097458485343434,0.36875,160
2020-11-09,0.08867509670183947,0.6518408298655898,0.42636579572446553,842
2020-11-10,-0.15559154629548178,0.6484866178227181,0.41255006675567424,749
2020-11-11,0.1266438583365305,0.6215020277208848,0.37130801687763715,711
2020-11-12,-0.20536115656222276,0.6129494267565434,0.39676616915422885,804
2020-11-13,0.18506116214016619,0.6319982931417941,0.42411642411642414,481
2020-11-14,-0.0018997615351613645,0.5124099673978298,0.1592920353982301,113
2020-11-15,0.1162911231003407,0.48044028047770015,0.14689265536723164,177
2020-11-16,0.1561477022087873,0.6255099562883817,0.3981191222570533,638
2020-11-17,-0.20552684122821507,0.6417421574166918,0.45990180032733224,611
2020-11-18,0.026823439000343733,0.6279252447402126,0.3723776223776224,572
2020-11-19,-0.09678479735844565,0.5748046655715838,0.3037593984962406,665
2020-11-20,-0.035526136337842754,0.6288159908902671,0.39029126213592236,515
2020-11-21,0.08756247144376877,0.5173770855248462,0.21782178217821782,101
2020-11-22,0.09257845341991842,0.48057079994254914,0.1797752808988764,178
2020-11-23,0.13890402283681474,0.6423595499899707,0.41739130434782606,575
2020-11-24,0.10846141185843076,0.6140835398554684,0.3747779751332149,563
2020-11-25,-0.09873113645574985,0.5580806140783345,0.28205128205128205,585
2020-11-26,-0.07827842620308281,0.6286364002908782,0.34972677595628415,183
2020-11-27,0.14563160282266033,0.6123463734068657,0.39039039039039036,333
2020-11-28,0.0836540287763802,0.46229732374169497,0.13402061855670103,97
2020-11-29,0.12965872577658974,0.4523523664035423,0.1485148514851485,101
2020-11-30,-0.16782290504742708,0.6618695584376046,0.4226190476190476,504
2020-12-01,0.09160029739508488,0.6038247961700108,0.3333333333333333,609
2020-12-02,-0.1131328058436634,0.6330414874434337,0.39295392953929537,738
2020-12-03,0.09431441136243836,0.6115040421017209,0.3646112600536193,746
2020-12-04,0.16963388628592216,0.6526735699108857,0.46935201401050786,571
2020-12-05,0.07988392954476836,0.47587166779942036,0.1564625850340136,147
2020-12-06,0.1135414937564305,0.5115902066521748,0.19428571428571428,175
2020-12-07,-0.08440596296044435,0.599701732187744,0.31281198003327787,601
2020-12-08,-0.021790787996789743,0.6390266393615146,0.38115330520393814,711
2020-12-09,-0.010469386854799844,0.6410320054261309,0.3533026113671275,651
2020-12-10,0.004000199989492732,0.5960205707107495,0.3112781954887218,665
2020-12-11,-0.24632396094706618,0.6294818047432613,0.40473061760841,761
2020-12-12,0.07748333292113523,0.5157436341951414,0.22033898305084745,118
2020-12-13,0.11421027440059034,0.5122671673405956,0.24050632911392406,158
2020-12-14,0.0352729016975049,0.667390195718545,0.4435483870967742,620
2020-12-15,0.021942526395203638,0.6105388802392896,0.3442622950819672,610
2020-12-16,-0.006111580984222272,0.6309466705769874,0.3622704507512521,599
2020-12-17,0.07679705908678097,0.5902912965537943,0.31843575418994413,716
2020-12-18,-0.07565734235622386,0.5932290449098836,0.30094043887147337,638
2020-12-19,0.01239460592312137,0.518024050787509,0.1968503937007874,127
2020-12-20,0.10623718392370003,0.4483078916843208,0.16666666666666666,168
2020-12-21,-0.22610161362539435,0.6327745538326223,0.4131455399061033,639
2020-12-22,-0.07587722924443474,0.6426696396016418,0.3804347826086957,552
2020-12-23,0.08778533900863138,0.6125825733211251,0.30517241379310345,580
2020-12-24,-0.02002990619974886,0.5717846812232356,0.31004366812227074,458
2020-12-25,0.027432900925095264,0.529011563620765,0.25,52
2020-12-26,0.06489297138019041,0.4807049185162398,0.2159090909090909,88
2020-12-27,0.1084814960879039,0.47037205563517276,0.16260162601626016,123
2020-12-28,0.1578644061112309,0.5955056675635513,0.35856573705179284,502
2020-12-29,-0.14554900232726684,0.6496837655562182,0.4318181818181818,616
2020-12-30,0.20864989215342125,0.6044503559929407,0.3346534653465347,505
2020-12-31,-0.06660265967450078,0.5680098510407415,0.28790786948176583,521
2021-01-01,0.2106680268762817,0.5354989708800236,0.2535211267605634,71
2021-01-02,0.13088299981676615,0.5721316236626276,0.3384615384615385,65
2021-01-03,0.12917405765341675,0.4754605177458436,0.19130434782608696,115
2021-01-04,0.03852306275093921,0.6543703514611678,0.40794223826714804,554
2021-01-05,0.07537751714489213,0.604190791104197,0.3153153153153153,666
2021-01-06,0.08307373543114711,0.6681295350727886,0.4505208333333333,768
2021-01-07,0.23237652819384547,0.5692055286833727,0.3447058823529412,850
2021-01-08,0.06662746326222738,0.6426501459100473,0.41459627329192544,644
2021-01-09,0.13658851043631634,0.47798942440057407,0.19444444444444445,108
2021-01-10,0.1635677536215746,0.4246604047847882,0.14393939393939395,132
2021-01-11,-0.12908933158945807,0.6490972186053934,0.4035656401944895,617
2021-01-12,0.03875323487406526,0.601799587230829,0.3127629733520337,713
2021-01-13,-0.061527344098283074,0.660210342916262,0.4011299435028249,708
2021-01-14,0.1681517856616002,0.5705161751054298,0.32968536251709984,731
2021-01-15,-0.1279219997609386,0.616408140550296,0.3825944170771757,609
2021-01-16,0.1440909330065795,0.44263852760800804,0.1732283464566929,127
