Date,nasdaq_close
2023-11-07,15296.01953125
2023-11-08,15313.240234375
2023-11-09,15187.900390625
2023-11-10,15529.1201171875
2023-11-13,15482.7900390625
2023-11-14,15812.4697265625
2023-11-15,15817.1796875
2023-11-16,15833.169921875
2023-11-17,15837.990234375
2023-11-20,16027.0595703125
2023-11-21,15933.6201171875
2023-11-22,16001.3896484375
2023-11-24,15982.009765625
2023-11-27,15961.98046875
2023-11-28,16010.4296875
2023-11-29,15987.599609375
2023-11-30,15947.8701171875
2023-12-01,15997.580078125
2023-12-04,15839.669921875
2023-12-05,15877.7099609375
2023-12-06,15788.0498046875
2023-12-07,16022.490234375
2023-12-08,16084.6904296875
2023-12-11,16221.73046875
2023-12-12,16354.25
2023-12-13,16562.369140625
2023-12-14,16537.830078125
2023-12-15,16623.44921875
2023-12-18,16729.80078125
2023-12-19,16811.849609375
2023-12-20,16554.16015625
2023-12-21,16757.41015625
2023-12-22,16777.400390625
2023-12-26,16878.4609375
2023-12-27,16906.80078125
2023-12-28,16898.470703125
2023-12-29,16825.9296875
2024-01-02,16543.939453125
2024-01-03,16368.490234375
2024-01-04,16282.009765625
2024-01-05,16305.98046875
2024-01-08,16649.869140625
2024-01-09,16678.69921875
2024-01-10,16793.05078125
2024-01-11,16820.900390625
2024-01-12,16832.919921875
2024-01-16,16830.7109375
2024-01-17,16736.279296875
2024-01-18,16982.2890625
2024-01-19,17314.0
2024-01-22,17330.380859375
2024-01-23,17404.2109375
2024-01-24,17499.30078125
2024-01-25,17516.990234375
2024-01-26,17421.009765625
2024-01-29,17596.26953125
2024-01-30,17476.7109375
2024-01-31,17137.240234375
2024-02-01,17344.7109375
2024-02-02,17642.73046875
2024-02-05,17613.0390625
2024-02-06,17572.73046875
2024-02-07,17755.0703125
2024-02-08,17783.169921875
2024-02-09,17962.41015625
2024-02-12,17882.66015625
2024-02-13,17600.419921875
2024-02-14,17807.630859375
2024-02-15,17845.720703125
2024-02-16,17685.98046875
2024-02-20,17546.099609375
2024-02-21,17478.91015625
2024-02-22,18004.69921875
2024-02-23,17937.609375
2024-02-26,17933.330078125
2024-02-27,17971.05078125
2024-02-28,17874.5
2024-02-29,18043.849609375
2024-03-01,18302.91015625
2024-03-04,18226.48046875
2024-03-05,17897.869140625
2024-03-06,18017.5703125
2024-03-07,18297.990234375
2024-03-08,18018.44921875
2024-03-11,17951.689453125
2024-03-12,18219.109375
2024-03-13,18068.470703125
2024-03-14,18014.810546875
2024-03-15,17808.25
2024-03-18,17985.009765625
2024-03-19,18032.19921875
2024-03-20,18240.109375
2024-03-21,18320.380859375
2024-03-22,18339.439453125
2024-03-25,18277.060546875
2024-03-26,18210.5390625
2024-03-27,18280.83984375
2024-03-28,18254.689453125
2024-04-01,18293.19921875
2024-04-02,18121.779296875
2024-04-03,18160.189453125
2024-04-04,17878.779296875
2024-04-05,18108.4609375
2024-04-08,18100.189453125
2024-04-09,18169.900390625
2024-04-10,18011.66015625
2024-04-11,18307.98046875
2024-04-12,18003.490234375
2024-04-15,17706.830078125
2024-04-16,17713.66015625
2024-04-17,17493.619140625
2024-04-18,17394.310546875
2024-04-19,17037.650390625
2024-04-22,17210.890625
2024-04-23,17471.470703125
2024-04-24,17526.80078125
2024-04-25,17430.5
2024-04-26,17718.30078125
2024-04-29,17782.720703125
2024-04-30,17440.689453125
2024-05-01,17318.55078125
2024-05-02,17541.5390625
2024-05-03,17890.80078125
2024-05-06,18093.5703125
2024-05-07,18091.44921875
2024-05-08,18085.009765625
2024-05-09,18113.4609375
2024-05-10,18161.1796875
2024-05-13,18198.609375
2024-05-14,18322.76953125
2024-05-15,18596.650390625
2024-05-16,18557.9609375
2024-05-17,18546.23046875
2024-05-20,18674.189453125
2024-05-21,18713.80078125
2024-05-22,18705.19921875
2024-05-23,18623.390625
2024-05-24,18808.349609375
2024-05-28,18869.439453125
2024-05-29,18736.75
2024-05-30,18538.66015625
2024-05-31,18536.650390625
2024-06-03,18600.970703125
2024-06-04,18654.83984375
2024-06-05,19035.05078125
2024-06-06,19021.189453125
2024-06-07,19000.94921875
2024-06-10,19074.669921875
2024-06-11,19210.1796875
2024-06-12,19465.1796875
2024-06-13,19576.919921875
2024-06-14,19659.80078125
2024-06-17,19902.75
2024-06-18,19908.859375
2024-06-20,19752.30078125
2024-06-21,19700.4296875
2024-06-24,19474.619140625
2024-06-25,19701.130859375
2024-06-26,19751.05078125
2024-06-27,19789.029296875
2024-06-28,19682.869140625
2024-07-01,19812.220703125
2024-07-02,20011.890625
2024-07-03,20186.630859375
2024-07-05,20391.970703125
2024-07-08,20439.5390625
2024-07-09,20453.01953125
2024-07-10,20675.380859375
2024-07-11,20211.359375
2024-07-12,20331.490234375
2024-07-15,20386.880859375
2024-07-16,20398.619140625
2024-07-17,19799.140625
2024-07-18,19705.08984375
2024-07-19,19522.619140625
2024-07-22,19822.869140625
2024-07-23,19754.33984375
2024-07-24,19032.390625
2024-07-25,18830.580078125
2024-07-26,19023.66015625
2024-07-29,19059.490234375
2024-07-30,18796.26953125
2024-07-31,19362.4296875
2024-08-01,18890.390625
2024-08-02,18440.849609375
2024-08-05,17895.16015625
2024-08-06,18077.919921875
2024-08-07,17867.369140625
2024-08-08,18413.8203125
2024-08-09,18513.099609375
2024-08-12,18542.029296875
2024-08-13,19006.4296875
2024-08-14,19022.6796875
2024-08-15,19490.150390625
2024-08-16,19508.51953125
2024-08-19,19766.490234375
2024-08-20,19719.8203125
2024-08-21,19824.83984375
2024-08-22,19491.83984375
2024-08-23,19720.869140625
2024-08-26,19516.439453125
2024-08-27,19581.51953125
2024-08-28,19350.779296875
2024-08-29,19325.44921875
2024-08-30,19574.640625
2024-09-03,18958.740234375
2024-09-04,18921.400390625
2024-09-05,18930.330078125
2024-09-06,18421.310546875
2024-09-09,18660.779296875
2024-09-10,18829.140625
2024-09-11,19237.30078125
2024-09-12,19423.0703125
2024-09-13,19514.58984375
2024-09-16,19423.060546875
2024-09-17,19432.400390625
2024-09-18,19344.490234375
2024-09-19,19839.830078125
2024-09-20,19791.490234375
2024-09-23,19852.19921875
2024-09-24,19944.83984375
2024-09-25,19972.609375
2024-09-26,20115.5390625
2024-09-27,20008.619140625
2024-09-30,20060.689453125
2024-10-01,19773.30078125
2024-10-02,19802.58984375
2024-10-03,19793.33984375
2024-10-04,20035.01953125
2024-10-07,19800.740234375
2024-10-08,20107.779296875
2024-10-09,20268.859375
2024-10-10,20241.759765625
2024-10-11,20271.970703125
2024-10-14,20439.05078125
2024-10-15,20159.830078125
2024-10-16,20174.05078125
2024-10-17,20190.419921875
2024-10-18,20324.0390625
2024-10-21,20361.470703125
2024-10-22,20390.4609375
2024-10-23,20066.9609375
2024-10-24,20232.869140625
2024-10-25,20352.01953125
2024-10-28,20351.0703125
2024-10-29,20550.650390625
2024-10-30,20387.69921875
2024-10-31,19890.419921875
2024-11-01,20033.140625
2024-11-04,19963.599609375
2024-11-05,20227.4609375
2024-11-06,20781.330078125
2024-11-07,21101.5703125
2024-11-08,21117.1796875
2024-11-11,21106.58984375
2024-11-12,21070.7890625
2024-11-13,21036.16015625
2024-11-14,20896.669921875
2024-11-15,20394.130859375
2024-11-18,20539.189453125
2024-11-19,20684.58984375
2024-11-20,20667.099609375
2024-11-21,20740.779296875
2024-11-22,20776.23046875
2024-11-25,20804.890625
2024-11-26,20922.900390625
2024-11-27,20744.490234375
2024-11-29,20930.369140625
2024-12-02,21164.599609375
2024-12-03,21229.3203125
2024-12-04,21492.359375
2024-12-05,21425.220703125
2024-12-06,21622.25
2024-12-09,21440.8203125
2024-12-10,21368.1796875
2024-12-11,21763.98046875
2024-12-12,21615.26953125
2024-12-13,21780.25
2024-12-16,22096.66015625
2024-12-17,22001.080078125
2024-12-18,21209.3203125
2024-12-19,21110.509765625
2024-12-20,21289.150390625
2024-12-23,21503.169921875
2024-12-24,21797.650390625
2024-12-26,21768.310546875
2024-12-27,21473.01953125
2024-12-30,21197.08984375
2024-12-31,21012.169921875
